试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
北京市西城区2014届高三第一学期期末试卷,39-D-1,与火星环境相比，地球上存在生命是因为	公转运行环境安全,ed-mod,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN NN NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 公转) (NN 运行) (NN 环境)) (VP (VA 安全)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B,地震发生时的防震措施错误的是	在街上时迅速离开电线杆和围墙，到开阔地躲避,y,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P NN LC AD VV NN CC NN PU VV NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P VV LC AD VV NN CC NN PU P NR VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (ADVP (AD 迅速)) (VP (VV 离开) (NP (NN 电线杆) (CC 和) (NN 围墙)))) (PU ，) (VP (VV 到) (NP (NN 开阔地)) (IP (VP (VV 躲避))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B-0,地震发生时的防震措施错误的是	在街上时迅速离开电线杆和围墙,ed-ori,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,term VV LC DEG NN NN VA DEC VC P NN LC AD VV NN CC NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,term VV LC DEG NN NN VA DEC VC P VV LC AD VV NN CC NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (IP (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (ADVP (AD 迅速)) (VP (VV 离开) (NP (NN 电线杆) (CC 和) (NN 围墙))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B-1,地震发生时的防震措施错误的是	在街上时到开阔地躲避,ed-mod,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P NN LC VV NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P VV LC VV NN VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (VP (VP (VV 到) (NP (NN 开阔地))) (VP (VV 躲避)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-C,地震发生时的防震措施错误的是	在商店时躲在结实的柱子旁，屈身蹲下用手护头,y,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁 ， 屈身 蹲下 用 手 护 头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁 ， 屈身 蹲下 用 手 护 头,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC PU VV VV VV NN VV NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁 ， 屈身 蹲下 用 手护头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁 ， 屈身 蹲下 用 手护头,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC PU VV VV VV NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (CP (IP (VP (LCP (NP (NN 商店)) (LC 时)) (VP (VSB (VV 躲在) (VA 结实))))) (DEC 的)) (NP (NN 柱子))) (LC 旁))) (PU ，) (VP (VP (VCD (VV 屈身) (VV 蹲下))) (VP (VV 用) (NP (NN 手))) (VP (VV 护) (NP (NN 头))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-C-0,地震发生时的防震措施错误的是	在商店时躲在结实的柱子旁,ed-ori,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (PP (P 在) (LCP (NP (CP (IP (VP (LCP (NP (NN 商店)) (LC 时)) (VP (VSB (VV 躲在) (VA 结实))))) (DEC 的)) (NP (NN 柱子))) (LC 旁))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-C-1,地震发生时的防震措施错误的是	在商店时屈身蹲下用手护头,ed-mod,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 屈身 蹲下 用 手 护 头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 屈身 蹲下 用 手 护 头,term VV LC DEG NN NN VA DEC VC P NN LC VV VV VV NN VV NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 屈身 蹲下 用 手护头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 屈身 蹲下 用 手护头,term VV LC DEG NN NN VA DEC VC P NN LC VV VV VV NN VV NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (NN 商店)) (LC 时))) (VP (VP (VCD (VV 屈身) (VV 蹲下))) (VP (VV 用) (NP (NN 手))) (VP (VV 护) (NP (NN 头))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-D,地震发生时的防震措施错误的是	在住宅楼上时迅速乘电梯或走楼梯，向底层转移,y,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯 ， 向 底层 转移,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯 ， 向 底层 转移,term VV LC DEG NN NN VA DEC VC P NN NN LC AD VV NN CC VV NN PU P NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯 ， 向 底层 转移,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯 ， 向 底层 转移,term VV LC DEG NN NN VA DEC VC P NN VV LC AD VV NN CC VV NN PU P NN VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (VP (PP (P 在) (LCP (NP (NN 住宅) (NN 楼上)) (LC 时))) (ADVP (AD 迅速)) (VP (VP (VV 乘) (NP (NN 电梯))) (CC 或) (VP (VV 走) (NP (NN 楼梯))))) (PU ，) (VP (PP (P 向) (NP (NN 底层))) (VP (VV 转移)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-D-0,地震发生时的防震措施错误的是	在住宅楼上时迅速乘电梯或走楼梯,ed-ori,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯,term VV LC DEG NN NN VA DEC VC P NN NN LC AD VV NN CC VV NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 迅速 乘 电梯 或 走 楼梯,term VV LC DEG NN NN VA DEC VC P NN VV LC AD VV NN CC VV NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (IP (VP (PP (P 在) (LCP (NP (NN 住宅) (NN 楼上)) (LC 时))) (ADVP (AD 迅速)) (VP (VP (VV 乘) (NP (NN 电梯))) (CC 或) (VP (VV 走) (NP (NN 楼梯)))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-D-1,地震发生时的防震措施错误的是	在住宅楼上时向底层转移,ed-mod,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 向 底层 转移,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 向 底层 转移,term VV LC DEG NN NN VA DEC VC P NN NN LC P NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 向 底层 转移,地震 发生 时 的 防震 措施 错误 的 是 在 住宅 楼上 时 向 底层 转移,term VV LC DEG NN NN VA DEC VC P NN VV LC P NN VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (NN 住宅) (NN 楼上)) (LC 时))) (PP (P 向) (NP (NN 底层))) (VP (VV 转移))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-A,关于图A中丙、丁两地天气的叙述正确的是	丙地气温较低，气压较高,y,,4 11,16,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丙地 气温 较 低 ， 气压 较 高,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低 ， 气压 较 高,P NN NN LC loc NN DEG NN VA DEC VC loc NN AD VA PU term AD VA,,实体信息陈述_0（丙地，气温，较低）实体信息陈述_1（丙地，气压，较高）,实体信息陈述_0（丙地，气温，较低）实体信息陈述_1（丙地，气压，较高）,,,实体信息陈述,实体信息陈述,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低 ， 气压 较 高,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低 ， 气压 较 高,P NN PU NR loc NN DEG VV VA DEC VC loc NN AD VA PU term AD VA,( (IP (IP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (DNP (NP (NP (NR 丙、丁两地)) (NP (NN 天气))) (DEG 的)) (NP (NN 叙述)))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丙地)) (NP (NN 气温)) (VP (ADVP (AD 较)) (VP (VA 低)))))) (PU ，) (IP (NP (NN 气压)) (VP (ADVP (AD 较)) (VP (VA 高))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-A-0,关于图A中丙、丁两地天气的叙述正确的是	丙地气温较低,ed-ori,,4 11,,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丙地 气温 较 低,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低,P NN NN LC loc NN DEG NN VA DEC VC loc NN AD VA,,实体信息陈述_0（丙地，气温，较低）,实体信息陈述_0（丙地，气温，较低）,,,实体信息陈述,实体信息陈述,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气温 较 低,P NN PU NR loc NN DEG VV VA DEC VC loc NN AD VA,( (IP (NP (DNP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (NP (NR 丙、丁两地)) (NP (NN 天气)))) (DEG 的)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丙地)) (NP (NN 气温)) (VP (ADVP (AD 较)) (VP (VA 低)))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-A-1,关于图A中丙、丁两地天气的叙述正确的是	丙地气压较高,ed-mod,,4 11,12,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丙地 气压 较 高,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气压 较 高,P NN NN LC loc NN DEG NN VA DEC VC loc term AD VA,,实体信息陈述_0（丙地，气压，较高）,实体信息陈述_0（丙地，气压，较高）,,,实体信息陈述,实体信息陈述,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气压 较 高,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丙地 气压 较 高,P NN PU NR loc NN DEG VV VA DEC VC loc term AD VA,( (IP (NP (DNP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (NP (NP (NR 丙、丁两地)) (NP (NN 天气))))) (DEG 的)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丙地) (NN 气压)) (VP (ADVP (AD 较)) (VP (VA 高)))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-B,关于图A中丙、丁两地天气的叙述正确的是	丁地比丙地气温低，气压高,y,,4 11 13,16,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低 ， 气压 高,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低 ， 气压 高,P NN NN LC loc NN DEG NN VA DEC VC loc P loc VV VA term NN VA,,比较_0（丁地，丙地，气温，低）比较_1（丁地，丙地，气压，高）,比较_0（丁地，丙地，气温，低）比较_1（丁地，丙地，气压，高）,0_12 1_12,0_12 1_12,比较,比较,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低 ， 气压 高,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低 ， 气压 高,P NN PU NR loc NN DEG VV VA DEC VC loc P loc VV JJ term NN VA,( (IP (IP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (DNP (NP (NP (NR 丙、丁两地)) (NP (NN 天气))) (DEG 的)) (NP (NN 叙述)))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (IP (NP (NR 丁地)) (VP (PP (P 比) (NP (NR 丙地))) (VP (VV 气温)))) (VP (VA 低))))) (IP (NP (NN ，) (NN 气压)) (VP (VA 高)))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-B-0,关于图A中丙、丁两地天气的叙述正确的是	丁地比丙地气温低,ed-ori,,4 11 13,,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低,P NN NN LC loc NN DEG NN VA DEC VC loc P loc NN VA,,比较_0（丁地，丙地，气温，低）,比较_0（丁地，丙地，气温，低）,0_12,0_12,比较,比较,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气温 低,P NN PU NR loc NN DEG VV VA DEC VC loc P loc NN VA,( (IP (NP (DNP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (NP (NP (NR 丙、丁两地)) (NP (NN 天气))))) (DEG 的)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (PP (P 比) (NP (NR 丙地) (NN 气温))) (VP (VA 低)))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,9-B-1,关于图A中丙、丁两地天气的叙述正确的是	丁地比丙地气压高,ed-mod,,4 11 13,14,,关于 图 A 中 丙、丁两地 天气 的 叙述 正确 的 是 丁地 比 丙地 气压 高,关于 图 A 中 丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气压 高,P NN NN LC loc NN DEG NN VA DEC VC loc P loc term VA,,比较_0（丁地，丙地，气压，高）,比较_0（丁地，丙地，气压，高）,0_12,0_12,比较,比较,,,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气压 高,关于 图 A 中丙 、 丁 两 地 天气 的 叙述 正确 的 是 丁地 比 丙地 气压 高,P NN PU NR loc NN DEG VV VA DEC VC loc P loc term JJ,( (IP (NP (DNP (PP (P 关于) (NP (LCP (NP (NN 图) (NN A)) (LC 中)) (NP (NP (NR 丙、丁两地)) (NP (NN 天气))))) (DEG 的)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (PP (P 比) (NP (NR 丙地) (NN 气压))) (VP (VA 高)))))) )
科大讯飞-地理测试10（北京市东城区普通校2013届高三联考）,19-①,从Ⅱ到Ⅲ阶段，该城市生产企业大部分由城区迁移到郊区，原因有	城市中心用地紧张，地价上涨,y,,,,1 3,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张 ， 地价 上涨,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张 ， 地价 上涨,P num P num NN PU DT NN NN NN CD P NN VV VV NN PU NN VE NN NN NN VA PU NN VV,,因果_0（城市中心用地紧张，该城市生产企业大部分由城区迁移到郊区）因果_1（地价上涨，该城市生产企业大部分由城区迁移到郊区）,因果_0（城市中心用地紧张，该城市生产企业大部分由城区迁移到郊区）因果_1（地价上涨，该城市生产企业大部分由城区迁移到郊区）,0_17 1_17,0_17 1_17,因果,因果,,,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张 ， 地价 上 涨,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张 ， 地价 上 涨,P num P num NN PU DT NN NN NN CD M NN VV VV NN PU NN VE NN NN NN VA PU NN LC VV,( (IP (IP (PP (PP (P 从) (QP (CD Ⅱ))) (PP (P 到) (NP (QP (CD Ⅲ)) (NP (NN 阶段))))) (PU ，) (NP (DP (DT 该)) (NP (NN 城市) (NN 生产) (NN 企业))) (QP (CD 大部分)) (VP (PP (P 由) (NP (NN 城区))) (VP (VRD (VV 迁移) (VV 到)) (NP (NN 郊区))))) (PU ，) (IP (NP (NN 原因)) (VP (VE 有) (NP (NN 城市)))) (IP (NP (NN 中心) (NN 用地)) (VP (VA 紧张))) (PU ，) (IP (NP (NN 地价)) (VP (VV 上涨)))) )
科大讯飞-地理测试10（北京市东城区普通校2013届高三联考）,19-①-0,从Ⅱ到Ⅲ阶段，该城市生产企业大部分由城区迁移到郊区，原因有	城市中心用地紧张,ed-ori,,,,1 3,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张,P num P num NN PU DT NN NN NN CD P NN VV VV NN PU NN VE NN NN NN VA,,因果_0（城市中心用地紧张，该城市生产企业大部分由城区迁移到郊区）,因果_0（城市中心用地紧张，该城市生产企业大部分由城区迁移到郊区）,0_17,0_17,因果,因果,,,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 用地 紧张,P num P num NN PU DT NN NN NN CD M NN VV VV NN PU NN VE NN NN NN VA,( (IP (IP (PP (PP (P 从) (QP (CD Ⅱ))) (PP (P 到) (NP (QP (CD Ⅲ)) (NP (NN 阶段))))) (PU ，) (NP (DP (DT 该)) (NP (NN 城市) (NN 生产) (NN 企业))) (QP (CD 大部分)) (VP (PP (P 由) (NP (NN 城区))) (VP (VRD (VV 迁移) (VV 到)) (NP (NN 郊区))))) (PU ，) (IP (NP (NN 原因)) (VP (VE 有) (NP (NN 城市)))) (IP (NP (NN 中心) (NN 用地)) (VP (VA 紧张)))) )
科大讯飞-地理测试10（北京市东城区普通校2013届高三联考）,19-①-1,从Ⅱ到Ⅲ阶段，该城市生产企业大部分由城区迁移到郊区，原因有	城市中心地价上涨,ed-mod,,,,1 3,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 地价 上涨,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 地价 上涨,P num P num NN PU DT NN NN NN CD P NN VV VV NN PU NN VE NN NN NN VV,,因果_0（城市中心地价上涨，该城市生产企业大部分由城区迁移到郊区）,因果_0（城市中心地价上涨，该城市生产企业大部分由城区迁移到郊区）,0_17,0_17,因果,因果,,,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 地价 上 涨,从 Ⅱ 到 Ⅲ 阶段 ， 该 城市 生产 企业 大部分 由 城区 迁移 到 郊区 ， 原因 有 城市 中心 地价 上 涨,P num P num NN PU DT NN NN NN CD M NN VV VV NN PU NN VE NN NN NN LC VV,( (IP (IP (PP (PP (P 从) (QP (CD Ⅱ))) (PP (P 到) (NP (QP (CD Ⅲ)) (NP (NN 阶段))))) (PU ，) (NP (DP (DT 该)) (NP (NN 城市) (NN 生产) (NN 企业))) (QP (CD 大部分)) (VP (PP (P 由) (NP (NN 城区))) (VP (VRD (VV 迁移) (VV 到)) (NP (NN 郊区))))) (PU ，) (IP (NP (NN 原因)) (VP (VE 有) (NP (NN 城市) (NN 中心)))) (IP (NP (NN 地价)) (VP (VV 上涨)))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-A,关于两国大豆产区及生产条件的叙述，正确的是	均位于沿海地区，交通便利,y,,15,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海地区 ， 交通 便利,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海 地区 ， 交通 便利,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV loc PU NN VA,,位于_1（两国大豆产区，沿海地区）实体信息陈述_2（两国大豆产区，交通，便利）,位于_1（两国大豆产区，沿海地区）实体信息陈述_2（两国大豆产区，交通，便利）,1_14,1_14,位于 实体信息陈述,位于 实体信息陈述,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿 海地区 ， 交通 便利,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海 地区 ， 交通 便利,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV loc PU NN NN,( (IP (IP (NP (DNP (PP (P 关于) (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NR 沿海地区)))))) (PU ，) (IP (NP (NN 交通)) (VP (VA 便利)))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,7-A-0,关于两国大豆产区及生产条件的叙述，正确的是	均位于沿海地区,ed-ori,,15,,,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海地区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海 地区,P NN NN NN CC NN NN DEG NN PU VA DEC VC AD VV loc,,位于_1（两国大豆产区，沿海地区）,位于_1（两国大豆产区，沿海地区）,1_14,1_14,位于,位于,,15,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿 海地 区,关于 两国 大豆 产区 及 生产 条件 的 叙述 ， 正确 的 是 均 位于 沿海 地区,P NR VV NN CC NN NN DEG NN PU VA DEC VC AD VV loc,( (IP (PP (P 关于) (NP (DNP (NP (NN 两国) (NN 大豆) (NN 产区) (CC 及) (NN 生产) (NN 条件)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NR 沿海地区)))))) )
